Tags,Metastasis,ENSG00000227217,FCRL2,LEFTY2,TMEM217,ENSG00000247699,ENSG00000236911,TNFRSF13B,AC108938.5,CLECL1,FGD2,CD300LB,SIGLEC11,DNASE1L3,KCNT1,SLC9A5,ITGAD,ENSG00000242797,PATL2,FCRL3,UMODL1-AS1,ENSG00000216863,ENSG00000227467,ENSG00000267432,BFSP2,ENSG00000233665,KMO,CD68,DOK3,TM4SF19,FGR,LILRA1,KLRC4-KLRK1,FCRL5,TLX1NB,ENSG00000250456,CD160,ENSG00000226239,ENSG00000223991,ENSG00000272789,CD5L,ENSG00000261644,ENSG00000205015,CD36,ENSG00000231236,HIST2H3C,ENSG00000253745,ENSG00000237484,ENSG00000236054,CFP,KLRF1,TRG-AS1,CRHBP,KRT72,KLRD1,ENSG00000264345,CHRNA4,ADRA1A,CD22,PARVG,ENSG00000248115,ENSG00000262319,ATP4B,ENSG00000237928,ENSG00000253988,NKX2-5,IDI2-AS1,C11orf21,ENSG00000241560,ENSG00000231808,TEX101,LINC00528,ENSG00000228835,ADAD2,TLR10,ENSG00000225411,PARP15,FAM9C,ATG16L2,ENSG00000253782,OR5AK2,GDF7,HBA2,ENSG00000256609,TRAPPC3L,HMOX1,LMAN1L,LRTM1,FGFBP2,AIF1L,ENSG00000269553,NR5A1,FCRL6,NCR1,CCM2L,H3F3C,CR1,ENSG00000231749,BMF,SCN11A,ENSG00000249988,ENSG00000242258,KIR3DX1,SPIC,KLHL14,CASP16,ENSG00000233024,P2RX5,ENSG00000261924,GPR182,ENSG00000257950,STAB2,PTGDR,MMP12,ENSG00000261606,IL34,TBX21
TCGA-IB-7888-01,1,0,0.737452142,0.198846899,0.402442907,0,0.016622695,1.558440832,0.078181693,1.294599796,2.371154548,1.122838576,0.142013238,1.359839915,0.040806605,0.166306701,0.062428374,0.053990894,0.404024505,2.404590491,0.046770253,0.084890556,0.173703766,0.009106503,0.169310576,0.167320882,0.442069744,1.257978798,4.107388189,0.171373942,7.112360093,1.150034104,0.019316187,1.935133823,0,0,0.176516189,0,0.010675385,0.146911843,0.152893596,0.435370054,0,3.779197145,0.009617279,0,0.082756291,0.130961414,0.054778508,1.860027217,0.695382724,0.545530273,0.375104773,0.058109977,0.304939149,0.355089051,0.004701179,0.04708816,5.775775069,3.082949102,0.036205877,0.018730848,0.033647551,0.339579193,0.336023867,0.011955004,0.039237897,0.560413227,0,0,0,0.220204529,0.12057208,0.018268386,3.187844161,0.008698325,0.990986675,0.008546869,1.225978223,0,0,0.431395499,0.935842171,0,0.018160158,22.21292408,0,0.015804153,1.14154028,2.84872017,0.633038066,0,0.749794926,0.171917124,1.983735797,0.16578661,2.336340387,0.016745002,4.719972477,0.074747098,0.038572848,0.62267343,0.009769279,0.110573225,0.636876966,0.014605471,0,0.949969144,0.005950506,0.311924792,0.076309569,0.088944302,0.387928641,3.005656386,0,4.349801117,0.679953421
TCGA-XD-AAUI-01,1,0.029644763,1.088439893,0.093941181,0.42691925,0.007775339,0.044762411,0.670957024,0.105265758,0.574498631,1.942733563,0.322190622,0.127473416,0.606738277,0.075185183,0.53906532,0.14263896,0.193852456,0.56518291,1.192619072,0.115449807,0.044115302,0.137575901,0.069480251,0.325662761,0.127083823,0.385471664,0.50299945,2.866521318,2.555912477,6.733457247,0.135180769,0.043346317,0.806984927,0,0,0.073563207,0.078139649,0.009582401,0.659352422,0.027447961,0.156318125,0,2.401469075,0,0,0,0.018085095,0.147510266,0.829884934,0.51718348,0.244838468,0.096200059,0.114753034,0.18721305,0.079683442,0.006329783,0.084534212,7.391735679,2.048221625,0.023213565,0.033626233,0.045303892,0.24384949,0,0.053655039,0.070441162,0.428115847,0.088337024,0.054016179,0,0.540962031,0.013528435,0.065592013,1.150978846,0.031231036,1.473022284,0,3.168380827,0,0,0.345739007,1.863810593,0.041535546,0.024451285,26.48836634,0,0,0.197742429,4.329612354,0.87816648,0,0.21873418,0.011870433,1.60691347,0.148812785,0.723218453,0.030061178,6.080752119,0.067094223,0.034623622,0.372614601,0.004384533,0.039700937,0.33760112,0.045885389,0.007416083,3.491275793,0.005341272,0.039068207,0.125577326,0.038709269,0.244488661,13.28578945,0.003307924,3.169852268,0.601741062
TCGA-RL-AAAS-01,0,0.029177234,1.110626973,0.34210063,0.961580149,0,0,0.953183252,0.214118253,0.642543388,1.546643078,0.723659766,0.25789622,1.362951278,0.020871635,0.155087848,0.095264231,0.143096399,0.384752988,0.916722097,0,0.043419557,0.1715145,0.008045232,0.128210687,0.113708707,0.424026766,0.959823036,2.954350791,0.128109414,5.474972753,0.411241825,0.0426627,0.333018457,0.011695581,0,0.116958754,0.131841093,0.009431277,0.363414094,0.009005026,0.19231603,0,4.257095467,0.016992965,0,0,0.026699811,0.048394625,2.899870204,1.176027785,0.797901978,0.30771937,0.041070276,0.27956766,0.274493624,0.002076652,0.045382374,6.689843773,3.615368062,0.123376296,0.016547956,0.029726268,1.140017702,0.29686367,0,0.034665115,0.684716515,0.032603946,0,0,0.552908586,0,0.064557558,1.693995477,0.015369245,1.441759086,0,2.0404425,0,0,0.197366076,6.1750071,0,0.016043775,17.22407951,0,0.06981169,0.230009972,3.176172362,0.203368675,0,0.612732839,0.116832242,3.411063404,0.230160622,0.592212598,0.00739677,8.331693906,0.04593814,0.102232712,0.651978802,0,0,0.37215001,0.077420105,0.02189737,2.158850706,0.010514069,0.224303686,0.131087556,0.478615959,0.422930405,21.49085452,0.003255755,7.96307215,0.947601554
TCGA-US-A77G-01,0,0.028222762,0.033836067,0.116265509,0.125058699,0.007402371,0,0.060261559,0.160346186,0.136735264,1.005781846,0.070785177,0.121358766,0.265032176,0.038542375,0.244760458,0.004849887,0.046138433,0.41700595,0.094890296,0,0,0.078585993,0.007782049,0.041338848,0.021997793,0.071957126,0.947970215,0.856424134,0.022530652,2.844990895,0.087747554,0.008253416,0.022393679,0.10181686,0,0.118519965,0.074391443,0.018245504,0.40174373,0,0.055807444,0,0.852330203,0,0,0.035360089,0.004304397,0,0.336600844,0.254676829,0.145036296,0.03052851,0.019863374,0.067605548,0.037930592,0,0.007316297,0.194512064,0.825463621,0.013260033,0.008003312,0.014376918,0.069645752,0.03589405,0,0.134124474,0.183410986,0.031537376,0,0.495639063,0.069328692,0,0.093668539,0.106533063,0,0.155386625,0.003651904,2.701105342,0,0.042957537,0.421317868,17.14427287,0,0.015518936,9.224278253,0,0,0.102685697,2.906747425,0,0.012503129,0.09611166,0,1.124633974,0.080956873,0.05038003,0.014309601,3.746793161,0.036103738,0,0.108393086,0,0.018898281,0.012856282,0.131053071,0.014120695,0.107219553,0.03559543,0.061990303,0.050719721,0.013819673,0.105800463,4.178113353,0.0062985,0.967612277,0.106391391
TCGA-2L-AAQJ-01,0,0,0.357438571,0.234565198,0.447958934,0.028762269,0.013798631,0.187319338,0.155758194,0.229421291,0.678588114,0.328519036,0.098238602,1.320250255,0.021394035,0.233922325,0.042400057,0.014939424,0.21342616,0.546694266,0.00970609,0.033379734,0.11874708,0.037796906,0.140546061,0.096157661,0.202704821,0.81642008,2.474205392,0.240745792,3.134458044,0.039777187,0.024051781,0.391552696,0,0,0.104662498,0.030969805,0,0.365858081,0.08461213,0.162631871,0,1.600414799,0,0,0,0.025087411,0,0.449583296,0.24738975,0.216361205,0.081551241,0.009647511,0.084775481,0.073690564,0.001951243,0.014213912,4.487478956,1.406829143,0.012880623,0.015548626,0.055862202,0.169132439,0.104601035,0.039695777,0.048857537,0.138571253,0.061269992,0,0,0.221276388,0,0.035384377,0.660331759,0.007220549,0.528291894,0.010642236,1.507248681,0,0,0.093789365,2.306273606,0,0.037687231,14.30889971,0.005058602,0,0.282618051,2.239253062,0.429946324,0.018218065,0.155602688,0.032933025,1.670813187,0.491502815,0.507510416,0,7.363103782,0.018884223,0,0.153151462,0.008109557,0.018357543,0.199814798,0.060620592,0.027433319,1.031597545,0.014818687,0.270974574,0.091498597,0.140954625,0.315171116,17.26553396,0,3.852765764,0.151045922
TCGA-3A-A9IS-01,0,0,0.028152278,0.008504194,0.170941443,0,0,0.022920599,0.038117486,0.035459672,0.182071888,0.089744258,0.038465865,0.071080797,0.019197182,0.120122719,0.00461166,0.175488412,0.034109464,0.012445416,0.009501183,0,0.04151435,0.003699897,0,0,0.023947901,0.046464211,0.438824165,0.021423941,0.784637954,0.050062424,0.031392024,0,0,0,0.122943531,0.101053312,0,0.095502496,0.016565172,0.070754893,0,1.755669175,0,0,0,0.004092964,0,0.14225197,0.080722348,0.059105177,0.645893979,0.01888768,0.025713899,0,0.00191005,0.00347846,0.125506934,0.148053142,0,0.022830563,0.082024322,0,0.068261851,0,0.015942031,0.029066966,0.009996084,0,0,0.094176073,0,0.014844587,0.028942896,0.028272456,0.0221631,0,2.813937777,0,0,0.03338522,0.760449784,0,0,2.748923207,0,0.012842192,0.146462628,2.184301955,0,0,0.045695317,0.032237768,1.305286922,0.115470379,0.005322817,0.006803355,1.527426286,0.050175075,0,0.00936989,0.003969177,0,0.004074926,0.053406734,0,0.0048549,0.11604677,0.017683598,0.258366195,0.10731692,0.040241408,0.097693856,0,0.373499015,0.085601511
TCGA-HV-AA8V-01,1,0,0.054795224,0.240010541,0.506310269,0,0.01314524,0.033459265,0.197843663,0.276072955,1.06119983,0.538587549,0.31819518,0.100618712,0.056047713,0.427425279,0.058344482,0.14232014,0.29045718,0.109006169,0.018492977,0.014132951,0.040401493,0.147629318,0.05738183,0.081426145,0.273012443,1.202816488,4.319884164,0.406567946,5.755526434,0.276082392,0.053463395,0.398517021,0.020937844,0,0.094721203,0.049172209,0.016884206,0.418240807,0,0.137716393,0,0.99815453,0.015210704,0.011954548,0.03272187,0.015932983,0,0.298508408,0.707026126,0.220496283,0.056501553,0.036762733,0.109198243,0.035100588,0.001858848,0.006770428,0.768212183,2.442572696,0.012270701,0.007406185,0.013304255,0.655236366,0,0.009454027,0.093088079,0.334738732,0.077824989,0,0.0123962,0.109981842,0,0.024077757,0.230030791,0.027514568,0.984983555,0,4.282361326,0,0,0.131991748,0.925080912,0,0,16.53706179,0.004819068,0,0.126699082,0.687412455,0.045509728,0,0.170469796,0.031373584,1.293253818,0.187291689,0.272820199,0.019862941,10.77244579,0.051400056,0.030503438,0.410342201,0.011588331,0,0.015862766,0.132825211,0.01306715,0.108669409,0.032939653,0.028682601,0.077108353,0.087388673,0.176232031,10.66952979,0,1.844030522,0.181760351
TCGA-XN-A8T3-01,1,0,0.055277911,0.49677325,0.332000709,0.008062159,0,0,0.196467916,0.175999601,1.638560267,0.513962636,0.212949746,0.125823974,0.047974549,0.472958174,0.100361177,0.20100336,0.356502554,0.124730404,0.054412983,0,0.161670968,0.012713517,0.033767593,0.035937747,0.195927005,1.990421464,2.039503809,0.355813347,7.069032822,0.229364786,0.098879643,0.082549653,0,0,0.152553671,0.185193359,0.019871761,0.355510931,0.009486824,0.202605561,0.035142744,2.28734968,0.017902143,0.22511729,0.038511801,0.046880562,0,0.49389533,0.591736876,0.366701348,0.091436331,0.010816917,0.242314109,0.123934253,0.006563279,0.019921032,0.472877892,2.551762735,0.043325776,0.008716663,0.03131672,0.417193762,0.117280065,0.022253715,0.109559433,0.221954175,0.057247271,0,0.6273541,0.194163662,0.014027477,0.045341064,0.165755083,0.105245071,1.226964854,0,2.982418749,0,0,0.286794209,1.170425816,0,0,12.61377572,0,0,0.093198558,1.582915685,0.05356239,0.006808778,0.392543533,0.036924944,1.017726812,0.418820388,0.109740997,0.007792522,9.158165624,0.033272236,0,0.225376522,0.004546271,0,0.023336979,0.040781166,0.0153793,0.272477884,0.016614908,0.060764055,0.078914952,0.060205787,0.215097232,4.475917939,0,1.899030178,0.597198105
TCGA-US-A779-01,0,0.029412724,0.083748921,0.102526459,0.301391759,0.015428958,0,0.018840714,0.041776723,0.168409633,0.697330632,0.188522582,0.04918497,0.368275703,0.047818386,0.399077304,0.070761238,0.048083777,0.36449337,0.07502089,0,0,0.054599619,0,0.032311369,0,0.104987495,0.926829989,0.961901607,0.375689849,2.329599464,0.067061331,0,0.017952206,0.011789976,0,0.072987403,0.143980615,0.038029585,0.471017841,0,0.019386821,0,0.425398416,0,0,0,0.008971768,0.048785218,0.321560257,0.743161482,0.070177477,0.063631379,0.010350438,0.012810184,0,0.008373651,0.003812388,0.307689849,0.757241713,0.004606373,0.008340757,0,0.145164478,0.074814914,0,0.104834692,0.191144177,0,0,0,0.123860247,0,0.016269651,0.169180703,0.007746645,0.11740521,0,2.437245385,0,0,0.782114761,1.849221912,0,0.008086632,12.79288372,0,0,0.053507627,0.988731543,0.102505032,0.00651515,0.066776022,0.023555039,1.206524246,0.168740545,0.031113608,0,3.61825638,0.01736584,0,0.071885726,0,0,0.017864459,0.097556204,0.007358034,0.069172548,0.021197855,0.116287221,0.079287338,0.021603531,0.051455295,2.379385748,0,2.1965364,0.068232118
TCGA-HZ-7924-01,1,0,0.268924793,0.134681333,0.405427281,0.00412864,0,0.245357492,0.19749648,0.499179157,1.368392056,1.0528031,0.1240934,2.368918454,0.030709768,0.255413387,0.048690055,0.060044845,0.402644042,0.60589586,0.044583908,0.014906725,0.189934274,0.004340403,0.08646209,0.079749609,0.140468179,0.986592094,1.952741199,0.018849555,3.657839211,0.717798486,0.059842975,0.740751549,0,0,0.156245772,0.059273564,0,0.798252116,0,0.155631763,0,6.582231147,0.009167705,0.036025871,0,0.024007582,0.026108903,1.70789081,0.928026436,0.456469593,0.106419626,0.077550956,0.342102532,0.084622471,0.011203538,0.232596034,1.617637063,1.232324516,0.009860966,0.004463812,0.04811197,0.032370506,0.100098729,0.017094224,0.009350916,0.34951358,0.017589831,0.057364271,0.037356821,0.254102477,0.021550455,0.087072015,1.157242899,0.016583417,0.743162627,0.002036833,2.3373361,0,0,0.090568352,0.515742329,0,0.017311235,10.67657619,0.00290452,0.067794139,0.171817466,2.458858495,0.164576117,0.006973564,0.433313943,0.409701506,1.342150995,0.25963167,0.69519593,0,3.953890598,0.096036563,0,0.280294883,0.01629705,0.010540432,0.296382069,0.692655171,0.011813632,0.338873615,0.00283617,0.172874072,0.084866092,0.16700365,0.436672041,1.158795017,0.00175648,3.302209097,0.40168157
TCGA-FB-AAPU-01,0,0,0.046849807,0.052835301,0.08080693,0,0,0.071201149,0.222017167,0.146870469,1.314537289,0.18585594,0.009957614,0.160587089,0.027106649,0.212813454,0.035814452,0.102214086,0.251651513,0.079737827,0,0.005639034,0.006448063,0.008620092,0.015263531,0.024366717,0.034539323,0.743338854,0.822492527,0.016637972,0.618449816,0.060478143,0.012189626,0.094132689,0.016708361,0,0.055695938,0.047087198,0,1.205227777,0.019296932,0.137371781,0,0.231148564,0,0,0,0,0,0.214043007,0.025075801,0.087977812,0.011272033,0.022002444,0.019061874,0,0.001483357,0.008104183,0.320623374,0.290185192,0.006527998,0,0.010616771,0.017143521,0.0265063,0,0.037142057,0.060196256,0.077630245,0,0,0.036568877,0,0.011528403,0.082416554,0.01646743,1.02124582,0,2.176155858,0,0,0.040511219,0.83048945,0,0.005730053,7.514607721,0,0,0.101105631,0.602216736,0.036316678,0.004616527,0.047316375,0.033381415,0.274796664,0.179350103,0.031691964,0,3.29470342,0.004101715,0,0.174641233,0.003082489,0.013955614,0.012658457,0.221205436,0.010427561,0.101799375,0.030040893,0.032044128,0.080259551,0.16158341,0.01562587,3.060077384,0.002325593,1.669623891,0.169218491
TCGA-S4-A8RP-01,0,0,0.191605334,0.32204928,0.571988854,0.042992626,0.04950147,0.020999779,0.232820781,0.303221672,2.429491448,0.730874647,0.274106785,0.252602165,0.138575238,0.57779424,0.157740345,0.410887113,0.526058172,0.155833475,0.011606603,0.008870155,0.081142002,0.013559333,0.048018817,0.089433504,0.376131251,1.078449113,3.546280799,0.444913687,5.808286483,0.387321593,0.134219264,0.17808412,0.052564226,0,0.193991911,0.074067773,0,0.845824415,0.030353914,0.302518549,0,2.523052982,0.009546576,0,0,0.024999736,0,0.792845661,1.498873085,0.282793628,0.195038971,0,0.149920851,0.044059819,0.004666617,0.012747814,0.617309614,2.420093475,0.025671217,0.009296572,0.016700093,0.229216248,0.291859339,0.023734229,0.077898865,0.556293253,0.061055867,0.059734947,0,0.230090167,0.044882128,0.006044694,0.359457912,0.043171887,1.335667776,0.008484035,4.588131964,0,0.024949536,0.367049161,9.550892286,0,0.018026651,11.05580858,0.006049109,0.015687966,0.675912873,1.289616521,0.114251669,0.014523517,0.911746283,0.026254345,1.488871043,0.446684032,0.333786276,0.016621898,7.550269205,0.045163746,0.038289273,0.400617609,0.014546188,0,0.214050227,0.195724307,0.024603701,0.148268126,0.035440558,0.165616915,0.151497132,0.18193176,0.204828041,3.553751216,0.003658139,2.526148913,0.427788144
TCGA-HZ-A49G-01,0,0,0.051981221,0.149886562,0.366781234,0.024811672,0.015871122,0.074062258,0.149293631,0.416651546,2.673007977,1.353269926,0.979277766,0.425192815,0.086125621,0.321985506,0.108374112,0.189015826,0.761494525,0.573967564,0.055819501,0.012797739,0.078047054,0.034779062,0,0.122888999,0.743668587,1.648784133,4.273687358,0.490876517,17.03544333,0.496730979,0.101435576,0.121251337,0,0,0.07824851,0.142485308,0,0.392754396,0.019464096,0.145489889,0,7.779049825,0.027547342,0,0,0.052901613,0.052301773,2.188570903,0.398365173,0.4166919,0.358144929,0.011096523,0.166176233,0.084758547,0.004488622,0.016348776,0.90422879,3.38260631,0.019753645,0.008941979,0,0.129690235,0.040103876,0,0.112391428,0.552151776,0.082217874,0,0.04490027,0.188116887,0,0.058141353,0.266395492,0.058135293,0.963541693,0.012240651,5.813903234,0,0,0.605577174,4.188418876,0.04418098,0.017339072,15.1461586,0.005818381,0.01508959,0.382430566,1.741109154,0,0.006984778,0.545869163,0.025252943,1.450560468,0.135677826,0.677550883,0.02398185,6.590906811,0.065161641,0.110486489,0.605529743,0,0,0.004788043,0.146423605,0,0.250998582,0.011362924,0.464047521,0.056668373,0.041174695,0.3309859,49.09202405,0,4.89170311,0.502909362
TCGA-IB-A5ST-01,0,0.053308401,2.828064407,0.135143036,1.099882607,0.006990963,0.013415594,2.03746209,0.03154885,1.67876548,3.092086484,0.43824601,0.114613901,1.322109299,0.046800349,0.339279098,0.522158866,0.145247188,0.846945456,3.303449349,0.132113206,0.140630282,0.164929664,0.025723388,0.341611563,0.197364418,0.737343222,2.658162883,6.562804837,0.170227563,15.89441986,0.419878363,0.038973541,2.663157893,0.010684233,0,0.142460022,0.160587254,0.025847186,1.256814371,0.016452674,0.474352056,0.015236715,13.02516329,0.031047075,0,0.066789699,0.093498859,0,4.419599594,0.577253824,0.489198156,0.18019875,0.468985233,0.347101889,0.107467467,0.003794157,0.086370913,17.01207041,5.039300514,0,0.022675515,0.027155758,0.285024949,0.101697402,0.173672354,0.095002589,0.971942019,0.019856397,0.048567029,0.025302297,0.636048196,0.085145808,0.117950185,2.807558914,0.014040225,3.786164543,0.020693633,3.031637673,0,0,0.402046719,17.84361705,0.074690883,0.014656426,22.5981071,0,0.012754977,0.824318461,5.707721105,1.486262721,0.005904116,0.408464893,0.117402389,2.686562059,0.286715476,2.199253995,0.033785759,8.916860068,0.091800069,0,0.623519216,0.011826664,0.160631585,0.951104308,0.094300508,0.013335897,8.337115797,0.014407333,0.09367202,0.544016517,0.054381686,0.706103425,3.579343351,0.005948442,7.265436067,0.888847224
TCGA-3A-A9IL-01,0,0,0.049531947,0.019043219,0.158106724,0.007880861,0,0.006415687,0.149372106,0.092637901,0.775094781,0.242829045,0.114847474,1.635103517,0.011723931,0.344640442,0.005163385,0.360219391,0.224367515,0.03135228,0.031913624,0,0.316070796,0.008285082,0.011002749,0.058549331,0.578393734,0.218496795,1.714908808,0.04797407,2.038929044,0.379906227,0.017573835,0.007335756,0,0,0.269568727,0.158400226,0.019424895,3.635556103,0.074187914,0.059414843,0,2.069289059,0,0,0.037645768,0.013747901,0,0.925760115,0.253063219,0.110293897,3.014549012,0,0.07066693,0,0.002138562,0.077892236,2.388877342,0.997225785,0.004705721,0.008520647,0.015306243,0.061789717,0.3439282,0,0.071397146,0.189842615,0.011191985,0.164247762,0,0.126531609,0.041136104,0.149584924,0.3618618,0.102878376,0.256417789,0.01166389,5.891494992,0,0,0.266327688,9.658382432,0,0.016522082,5.38851037,0.005544228,0.043135776,0.145764414,1.873976356,0.157073722,0,0.093797299,0.060157659,3.336678159,0.129284899,0.033771193,0,5.615522539,0.065048056,0,0.545525502,0.013332111,0,0.045624378,0.053152135,0.037583646,0.010871451,0.200309132,0.138594461,0.416557915,0.792048641,0.180223064,2.297014596,0.003352818,4.834606771,0.191685223
TCGA-HZ-7923-01,0,0.059863559,0.550236606,0.600721135,0.348157884,0.005233746,0.060261059,0.242860556,0.297597791,0.922824063,4.672890394,1.390213771,0.409957523,2.066066108,0.106408126,0.348900301,0.233175189,0.184855456,1.302995413,2.026607621,0.007064701,0.021596325,0.358073673,0.038515344,0.116912277,0.186638879,0.554551738,1.934740627,4.251210849,0.159299903,11.98199398,0.914066505,0.14588663,2.007155695,0,0.006825598,0.217112811,0.240445517,0.019350353,2.183614645,0.012317203,0.499799984,0,14.08326271,0.034864831,0,0.025000869,0.073040769,0.066194861,2.409639058,0.744271906,1.384370161,0.388525815,0.014044128,0.228568909,0.026818308,0.004260712,0.106044213,2.229903792,5.027280247,0.018750652,0.067903595,0.030495012,0.352901579,0.177648793,0.007223269,0.130392464,1.354417174,0.156086507,0,0.028413637,0.588214893,0.018212554,0.02575497,1.137014866,0.094600231,2.395035142,0.005164058,4.957001851,0,0,0.316505003,1.625640627,0.027958458,0.104238299,18.182077,0.003681968,0.009548943,1.63355679,5.143649283,0.347713238,0.008840167,1.398728896,0.09588289,2.391318154,0.128788772,1.207139654,0.050587043,8.79707469,0.243485032,0.302976635,1.567592497,0.002951322,0.106894175,0.136347889,0.10589633,0.029951536,0.898867764,0.01078597,0.355018137,0.158811618,0.504835595,0.942540185,6.03729633,0.004453268,5.351171252,1.122552414
TCGA-3A-A9IB-01,0,0,0.003352625,0.092160756,0.303588371,0,0,0.014330348,0.222429206,0.364573169,0.67883689,1.203239982,0.128264071,0.129282686,0.055283803,0.560141474,0.096109607,0.048763707,0.20970387,0.082998245,0,0.003026518,0.096900452,0.132625664,0.024576201,0.034874199,0.353639388,4.725501692,1.825551444,0.312540951,4.153972294,0.241124996,0.013084552,0.030039998,0,0,0.081136742,0.042120166,0.007231377,0.378161973,0.04142731,0.132711488,0,5.780497525,0.006514629,0,0,0.023883914,0,0.481749404,0.969004516,0.151920199,0.060497963,0,0.117896292,0.060133259,0.001592261,0.104390021,0.349669189,1.52610375,0.010510896,0.0253761,0,0.26683114,0.028452314,0.024294526,0.026579277,0.201924018,0.016665925,0,0,0.070656579,0.020418518,0.028874496,0.116616028,0.01767642,0.381830361,0.011579091,2.141098523,0,0,0.109583288,3.387553753,0.031344878,0.018452208,25.83474825,0.00412794,0,0.108528506,2.960135987,0.03898294,0,0.076185304,0.053748269,1.3830882,0.336905543,0.285461208,0.005671431,4.321116152,0.057237058,0.026128781,0.117164295,0,0,0.033969509,0.074201775,0.016789682,0.093084563,0.012092402,0.157242112,0.043075984,0.142408609,0.229232028,10.5871758,0.002496331,2.483263923,0.16866758
TCGA-IB-7651-01,0,0,0.514920506,0.032024247,0.293869556,0.004417647,0,0.1042938,0.227270137,0.467356755,1.833364752,0.403662488,0.26556003,0.11355654,0.016429735,0.405226782,0.121562907,0.027534866,0.361254443,0.402263983,0.011926202,0.006835802,0.062532243,0.027865405,0.111017388,0.03282005,0.543230895,2.892842306,3.360573016,0.201690357,9.985013803,0.293253478,0.098510799,1.874083283,0,0,0.112527068,0.006342275,0,0.089908448,0.020793159,0.310848686,0,3.093615033,0.00980945,0.061676327,0,0.071926758,0,0.161819488,0.192518248,0.429688365,0.109314303,0,0.65947671,0.045273048,0,0.010915697,0.715150977,1.970507334,0.00263781,0,0.008579973,0.076200215,0.085684561,0.006096943,0.030016457,0.304048574,0.02509484,0,0.063954914,0.130034255,0,0.034161274,0.148347873,0.0133082,0.570307228,0.017435302,1.425305052,0,0,0.0746455,1.938913493,0.02359889,0.050938337,18.8877275,0,0,0.214485594,1.192614608,0.058698849,0.007461718,0.55446348,0.161863704,0.764934264,0.205334904,0.542305173,0.008539799,6.478426094,0.024861092,0,0.246989398,0.019928975,0,0.020459935,0.152697487,0.016854125,0.612450339,0.054624672,0.070290638,0.136210157,0.045360787,0.134699633,151.3373156,0.001879435,1.898183552,0.849830885
TCGA-PZ-A5RE-01,1,0.022938023,0.044687876,0.021806465,0.076231004,0.012032541,0,0.014693258,0.114031058,0.161645754,1.115013077,1.259280594,0.164390369,0.254067022,0.01193344,0.211762947,0.118252243,0.012499656,0.240524714,0.090418894,0.048725889,0.003103163,0.028386974,0.034786692,0.058796691,0.044696713,0.65501056,1.080235226,4.082577934,0.622600029,5.680561106,0.109352336,0.033539779,0.074201798,0.009194617,0,0.122597985,0.017274736,0,0.122443813,0.042476437,0.136072341,0,0.874937607,0,0,0,0.020990368,0,0.520546751,0.068996117,0.319954873,0.062030044,0,0.036963904,0,0,0.008919471,1.174379104,2.818159776,0.00359236,0,0,0.018868173,0,0.024909773,0.027252385,0.269148938,0.008543991,0,0.032661906,0.177090033,0,0.00845878,0.136061585,0.018124067,1.108197659,0.005936163,3.228412932,0,0,0.008917336,3.574901595,0,0.012613001,27.88430001,0.008464957,0,0.041728851,0.534833834,0.159880657,0.010161906,0.07811466,0.128588642,0.611603768,0.263190485,0.288140782,0.011630115,4.200719691,0.018057402,0.02679048,0.120131424,0,0,0.024380839,0.228242696,0,0.082992942,0.020664394,0.020153024,0.053000235,0.013103914,0.114652301,8.879071225,0.012797749,3.947702574,0.232802505
TCGA-H6-8124-11,1,0.021720495,0.03906082,3.606691906,1.961018705,0,0,0.023188923,0.545033845,1.167126403,2.858188186,1.271128114,0.430672314,0.402712338,0.028250061,0.236981468,0.530017513,0.650990263,0.369243871,0.216567094,0.007689928,0.0117538,0.094080775,0.002994568,0.063629509,0.084648512,0.603629592,1.466654379,4.818688092,0.138718362,9.734408309,1.008467697,0.133389987,0.208138279,0.008706576,0,0.124382792,0.049073429,0.02106286,0.270537439,0.026814553,0.343599351,0,2.591290542,0.025300247,0.009942111,0.027213447,0.076192177,0,0.536091827,0.836273553,0.888983591,0.223202694,0.038217585,0.225147338,0.204342108,0.001545928,0.005630689,1.325898887,4.954837473,0.051025214,0,0.885168579,2.956933735,0.138121943,0.07076276,0.05161171,0.474436867,0.080904843,0.079154498,0.010309415,0.335380539,0,0.036044082,0.722282447,0.011441373,0.875974527,0,3.387595726,0,0,0.462731885,0.5962479,0.060865566,0.041802303,32.94880853,0.004007823,0,0.184398318,1.513122103,0.264940113,0,1.177330548,0.026092132,1.692872077,0.49844119,0.585902077,0.0165192,21.36982532,0.047022067,0,0.273011921,0,0,0.052769665,0.05283124,0.059770789,0.259339606,0.00782702,0.100187438,0.103162238,0.244622169,0.27684501,38.99909168,0.007271074,5.198036533,0.762111861
